Ranking,Token,Palabra,Frecuencia,FrecuenciaRelativa,Porcentaje,FrecuenciaAcumulada,CoberturaAcumulada
249,785,cuerpo,11014,0.0003475986,0.034760,15948809,50.333977
250,786,acción,10992,0.0003469043,0.034690,15959801,50.368668
251,787,antropología,10991,0.0003468728,0.034687,15970792,50.403355
252,788,lucro,10938,0.0003452001,0.034520,15981730,50.437875
253,789,ante,10921,0.0003446636,0.034466,15992651,50.472342
254,790,generado,10915,0.0003444742,0.034447,16003566,50.506789
255,791,frente,10912,0.0003443795,0.034438,16014478,50.541227
256,792,salud,10908,0.0003442533,0.034425,16025386,50.575652
257,793,maría,10873,0.0003431487,0.034315,16036259,50.609967
258,794,crítica,10763,0.0003396772,0.033968,16047022,50.643935
259,795,después,10759,0.0003395509,0.033955,16057781,50.677890
260,796,él,10722,0.0003383832,0.033838,16068503,50.711728
261,797,españa,10671,0.0003367737,0.033677,16079174,50.745406
262,798,quien,10664,0.0003365527,0.033655,16089838,50.779061
263,799,situación,10636,0.0003356691,0.033567,16100474,50.812628
264,800,algunas,10634,0.0003356059,0.033561,16111108,50.846188
265,801,espacios,10600,0.0003345329,0.033453,16121708,50.879642
266,802,casos,10553,0.0003330496,0.033305,16132261,50.912947
267,803,género,10553,0.0003330496,0.033305,16142814,50.946252
268,804,organización,10538,0.0003325762,0.033258,16153352,50.979509
269,805,julio,10525,0.0003321659,0.033217,16163877,51.012726
270,806,solo,10512,0.0003317557,0.033176,16174389,51.045901
271,807,mi,10502,0.0003314401,0.033144,16184891,51.079045
272,808,idea,10472,0.0003304933,0.033049,16195363,51.112095
273,809,violencia,10442,0.0003295465,0.032955,16205805,51.145049
274,810,base,10401,0.0003282525,0.032825,16216206,51.177875
275,811,derecho,10399,0.0003281894,0.032819,16226605,51.210694
276,812,estados,10364,0.0003270848,0.032708,16236969,51.243402
277,813,recursos,10317,0.0003256015,0.032560,16247286,51.275962
278,814,literatura,10302,0.0003251281,0.032513,16257588,51.308475
279,815,perspectiva,10297,0.0003249703,0.032497,16267885,51.340972
280,816,antes,10269,0.0003240867,0.032409,16278154,51.373381
281,817,teoría,10251,0.0003235186,0.032352,16288405,51.405733
282,818,valor,10233,0.0003229505,0.032295,16298638,51.438028
283,819,datos,10203,0.0003220037,0.032200,16308841,51.470228
284,820,trata,10193,0.0003216881,0.032169,16319034,51.502397
285,821,san,10169,0.0003209307,0.032093,16329203,51.534490
286,822,mercado,10142,0.0003200786,0.032008,16339345,51.566498
287,823,ver,10134,0.0003198261,0.031983,16349479,51.598480
288,824,palabras,10121,0.0003194158,0.031942,16359600,51.630422
289,825,público,10121,0.0003194158,0.031942,16369721,51.662364
290,826,libro,10103,0.0003188477,0.031885,16379824,51.694248
291,827,quienes,10095,0.0003185953,0.031860,16389919,51.726108
292,828,ella,10058,0.0003174276,0.031743,16399977,51.757851
293,829,movimiento,10019,0.0003161967,0.031620,16409996,51.789470
294,830,enero,10012,0.0003159758,0.031598,16420008,51.821068
295,831,concepto,9993,0.0003153762,0.031538,16430001,51.852605
296,832,com,9926,0.0003132617,0.031326,16439927,51.883932
297,833,permite,9864,0.0003113050,0.031130,16449791,51.915062
298,834,participación,9851,0.0003108947,0.031089,16459642,51.946152
299,835,acuerdo,9819,0.0003098848,0.030988,16469461,51.977140
300,836,xml,9772,0.0003084015,0.030840,16479233,52.007980
301,837,texto,9696,0.0003060029,0.030600,16488929,52.038580
302,838,valores,9690,0.0003058136,0.030581,16498619,52.069162
303,839,todas,9684,0.0003056242,0.030562,16508303,52.099724
304,840,términos,9665,0.0003050246,0.030502,16517968,52.130227
305,841,orden,9647,0.0003044565,0.030446,16527615,52.160672
306,842,yo,9587,0.0003025629,0.030256,16537202,52.190929
307,843,josé,9567,0.0003019317,0.030193,16546769,52.221122
308,844,elementos,9541,0.0003011112,0.030111,16556310,52.251233
309,845,ahora,9528,0.0003007009,0.030070,16565838,52.281303
310,846,memoria,9524,0.0003005747,0.030057,16575362,52.311361
311,847,juan,9486,0.0002993754,0.029938,16584848,52.341298
312,848,nuevas,9481,0.0002992176,0.029922,16594329,52.371220
313,849,países,9472,0.0002989336,0.029893,16603801,52.401113
314,850,marco,9403,0.0002967559,0.029676,16613204,52.430789
315,851,autor,9388,0.0002962826,0.029628,16622592,52.460417
316,852,toda,9377,0.0002959354,0.029594,16631969,52.490011
317,853,conjunto,9367,0.0002956198,0.029562,16641336,52.519573
318,854,luego,9297,0.0002934106,0.029341,16650633,52.548914
319,855,región,9246,0.0002918011,0.029180,16659879,52.578094
320,856,comunicación,9225,0.0002911383,0.029114,16669104,52.607208
321,857,presencia,9123,0.0002879192,0.028792,16678227,52.635999
322,858,red,9075,0.0002864044,0.028640,16687302,52.664640
323,859,pasado,9064,0.0002860572,0.028606,16696366,52.693246
324,860,carácter,9035,0.0002851420,0.028514,16705401,52.721760
325,861,control,9035,0.0002851420,0.028514,16714436,52.750274
326,862,cit,9031,0.0002850157,0.028502,16723467,52.778776
327,863,imagen,8993,0.0002838165,0.028382,16732460,52.807157
328,864,políticos,8932,0.0002818913,0.028189,16741392,52.835346
329,865,tener,8910,0.0002811970,0.028120,16750302,52.863466
330,866,económica,8899,0.0002808499,0.028085,16759201,52.891551
331,867,incluso,8869,0.0002799031,0.027990,16768070,52.919541
332,868,total,8861,0.0002796506,0.027965,16776931,52.947506
333,869,humanos,8831,0.0002787038,0.027870,16785762,52.975377
334,870,instituto,8828,0.0002786091,0.027861,16794590,53.003238
335,871,particular,8825,0.0002785144,0.027851,16803415,53.031089
336,872,calidad,8794,0.0002775361,0.027754,16812209,53.058843
337,873,muestra,8780,0.0002770942,0.027709,16820989,53.086552
338,874,efecto,8779,0.0002770627,0.027706,16829768,53.114258
339,875,sujeto,8776,0.0002769680,0.027697,16838544,53.141955
340,876,algo,8757,0.0002763684,0.027637,16847301,53.169592
341,877,territorio,8750,0.0002761475,0.027615,16856051,53.197207
342,878,diferencia,8740,0.0002758319,0.027583,16864791,53.224790
343,879,práctica,8721,0.0002752322,0.027523,16873512,53.252313
344,880,hombre,8678,0.0002738752,0.027388,16882190,53.279701
345,881,problemas,8669,0.0002735911,0.027359,16890859,53.307060
346,882,objeto,8653,0.0002730862,0.027309,16899512,53.334368
347,883,origen,8608,0.0002716660,0.027167,16908120,53.361535
348,884,local,8592,0.0002711610,0.027116,16916712,53.388651
349,885,disponible,8562,0.0002702142,0.027021,16925274,53.415673
350,886,instituciones,8518,0.0002688256,0.026883,16933792,53.442555
351,887,andes,8510,0.0002685731,0.026857,16942302,53.469412
352,888,características,8460,0.0002669951,0.026700,16950762,53.496112
353,889,muchos,8409,0.0002653856,0.026539,16959171,53.522651
354,890,madrid,8407,0.0002653225,0.026532,16967578,53.549183
355,891,pueblos,8406,0.0002652909,0.026529,16975984,53.575712
356,892,propio,8391,0.0002648175,0.026482,16984375,53.602194
357,893,for,8351,0.0002635551,0.026356,16992726,53.628549
358,894,capacidad,8328,0.0002628293,0.026283,17001054,53.654832
359,895,estructura,8318,0.0002625137,0.026251,17009372,53.681083
360,896,formación,8307,0.0002621665,0.026217,17017679,53.707300
361,897,actores,8258,0.0002606201,0.026062,17025937,53.733362
362,898,indígena,8252,0.0002604307,0.026043,17034189,53.759405
363,899,pública,8238,0.0002599889,0.025999,17042427,53.785404
364,900,familia,8224,0.0002595470,0.025955,17050651,53.811359
365,901,eso,8223,0.0002595155,0.025952,17058874,53.837310
366,902,actividades,8222,0.0002594839,0.025948,17067096,53.863259
367,903,problema,8213,0.0002591999,0.025920,17075309,53.889179
368,904,importancia,8206,0.0002589790,0.025898,17083515,53.915077
369,905,pensamiento,8167,0.0002577481,0.025775,17091682,53.940851
370,906,nuevos,8161,0.0002575588,0.025756,17099843,53.966607
371,907,co,8151,0.0002572432,0.025724,17107994,53.992332
372,908,pueblo,8141,0.0002569276,0.025693,17116135,54.018024
373,909,junio,8139,0.0002568645,0.025686,17124274,54.043711
374,910,segundo,8133,0.0002566751,0.025668,17132407,54.069378
375,911,comunidades,8125,0.0002564226,0.025642,17140532,54.095021
376,912,objetivo,8116,0.0002561386,0.025614,17148648,54.120634
377,913,ley,8109,0.0002559177,0.025592,17156757,54.146226
