Ranking,Token,Palabra,Frecuencia,FrecuenciaRelativa,Porcentaje,FrecuenciaAcumulada,CoberturaAcumulada
57,592,ella,1036,0.0018821649,0.188216,240999,43.783769
58,593,era,1023,0.0018585470,0.185855,242022,43.969624
59,594,mí,994,0.0018058609,0.180586,243016,44.150210
60,595,merced,991,0.0018004106,0.180041,244007,44.330251
61,596,sino,966,0.0017549916,0.175499,244973,44.505750
62,597,vuestra,956,0.0017368239,0.173682,245929,44.679432
63,598,donde,946,0.0017186563,0.171866,246875,44.851298
64,599,dos,945,0.0017168396,0.171684,247820,45.022982
65,600,señora,916,0.0016641535,0.166415,248736,45.189397
66,601,cuando,899,0.0016332685,0.163327,249635,45.352724
67,602,he,881,0.0016005668,0.160057,250516,45.512781
68,603,muy,879,0.0015969333,0.159693,251395,45.672474
69,604,mal,877,0.0015932998,0.159330,252272,45.831804
70,605,cual,828,0.0015042785,0.150428,253100,45.982232
71,606,fue,823,0.0014951947,0.149519,253923,46.131752
72,607,tú,817,0.0014842941,0.148429,254740,46.280181
73,608,está,815,0.0014806606,0.148066,255555,46.428247
74,609,celestina,808,0.0014679432,0.146794,256363,46.575041
75,610,aquí,802,0.0014570427,0.145704,257165,46.720746
76,611,casa,799,0.0014515924,0.145159,257964,46.865905
77,612,aquel,795,0.0014443253,0.144433,258759,47.010337
78,613,otro,794,0.0014425086,0.144251,259553,47.154588
79,614,calisto,784,0.0014243410,0.142434,260337,47.297022
80,615,otra,782,0.0014207074,0.142071,261119,47.439093
81,616,mis,776,0.0014098069,0.140981,261895,47.580074
82,617,tal,764,0.0013880057,0.138801,262659,47.718874
83,618,cosa,753,0.0013680214,0.136802,263412,47.855676
84,619,juan,732,0.0013298694,0.132987,264144,47.988663
85,620,son,728,0.0013226023,0.132260,264872,48.120924
86,621,caballero,727,0.0013207856,0.132079,265599,48.253002
87,622,nos,724,0.0013153353,0.131534,266323,48.384536
88,623,sempronio,696,0.0012644660,0.126447,267019,48.510982
89,624,mas,692,0.0012571989,0.125720,267711,48.636702
90,625,vida,682,0.0012390313,0.123903,268393,48.760605
91,626,tiene,678,0.0012317643,0.123176,269071,48.883782
92,627,aunque,673,0.0012226804,0.122268,269744,49.006050
93,628,cómo,671,0.0012190469,0.121905,270415,49.127955
94,629,poco,671,0.0012190469,0.121905,271086,49.249859
95,630,buen,668,0.0012135966,0.121360,271754,49.371219
96,631,os,652,0.0011845285,0.118453,272406,49.489672
97,632,decir,650,0.0011808949,0.118089,273056,49.607761
98,633,tengo,648,0.0011772614,0.117726,273704,49.725487
99,634,hacer,637,0.0011572770,0.115728,274341,49.841215
100,635,tanto,627,0.0011391094,0.113911,274968,49.955126
101,636,tiempo,627,0.0011391094,0.113911,275595,50.069037
102,637,entre,623,0.0011318424,0.113184,276218,50.182221
103,638,gran,622,0.0011300256,0.113003,276840,50.295224
104,639,quién,617,0.0011209418,0.112094,277457,50.407318
105,640,amo,610,0.0011082245,0.110822,278067,50.518140
106,641,hay,596,0.0010827898,0.108279,278663,50.626419
107,642,sobre,593,0.0010773395,0.107734,279256,50.734153
108,643,mucho,589,0.0010700725,0.107007,279845,50.841161
109,644,verdad,586,0.0010646222,0.106462,280431,50.947623
110,645,allí,581,0.0010555384,0.105554,281012,51.053177
111,646,estaba,580,0.0010537216,0.105372,281592,51.158549
112,647,sé,578,0.0010500881,0.105009,282170,51.263558
113,648,mundo,575,0.0010446378,0.104464,282745,51.368021
114,649,ver,564,0.0010246535,0.102465,283309,51.470487
115,650,soy,560,0.0010173864,0.101739,283869,51.572225
116,651,parte,556,0.0010101194,0.101012,284425,51.673237
117,652,aquella,555,0.0010083026,0.100830,284980,51.774068
118,653,mejor,555,0.0010083026,0.100830,285535,51.874898
119,654,buena,550,0.0009992188,0.099922,286085,51.974820
120,655,pármeno,548,0.0009955853,0.099559,286633,52.074378
121,656,sí,548,0.0009955853,0.099559,287181,52.173937
122,657,tenía,547,0.0009937685,0.099377,287728,52.273314
123,658,día,544,0.0009883182,0.098832,288272,52.372145
124,659,hasta,543,0.0009865015,0.098650,288815,52.470796
125,660,todas,542,0.0009846847,0.098468,289357,52.569264
126,661,melibea,541,0.0009828679,0.098287,289898,52.667551
127,662,quiero,539,0.0009792344,0.097923,290437,52.765474
128,663,luego,534,0.0009701506,0.097015,290971,52.862489
129,664,cosas,528,0.0009592500,0.095925,291499,52.958414
130,665,dar,510,0.0009265483,0.092655,292009,53.051069
131,666,hombre,499,0.0009065640,0.090656,292508,53.141726
132,667,digo,497,0.0009029304,0.090293,293005,53.232019
133,668,manera,487,0.0008847628,0.088476,293492,53.320495
134,669,alguna,482,0.0008756790,0.087568,293974,53.408063
135,670,lugar,481,0.0008738623,0.087386,294455,53.495449
136,671,dicho,477,0.0008665952,0.086660,294932,53.582109
137,672,mano,476,0.0008647784,0.086478,295408,53.668586
138,673,otros,476,0.0008647784,0.086478,295884,53.755064
139,674,sea,469,0.0008520611,0.085206,296353,53.840270
140,675,toda,468,0.0008502444,0.085024,296821,53.925295
141,676,amor,463,0.0008411605,0.084116,297284,54.009411
142,677,han,463,0.0008411605,0.084116,297747,54.093527
143,678,les,453,0.0008229929,0.082299,298200,54.175826
144,679,noche,451,0.0008193594,0.081936,298651,54.257762
145,680,puede,447,0.0008120924,0.081209,299098,54.338971
146,681,agora,439,0.0007975583,0.079756,299537,54.418727
147,682,menos,435,0.0007902912,0.079029,299972,54.497756
148,683,antes,434,0.0007884745,0.078847,300406,54.576604
149,684,has,430,0.0007812074,0.078121,300836,54.654724
150,685,ojos,425,0.0007721236,0.077212,301261,54.731937
151,686,manos,423,0.0007684901,0.076849,301684,54.808786
152,687,hecho,418,0.0007594063,0.075941,302102,54.884726
153,688,rey,418,0.0007594063,0.075941,302520,54.960667
154,689,otras,416,0.0007557728,0.075577,302936,55.036244
155,690,padre,411,0.0007466890,0.074669,303347,55.110913
156,691,ellos,409,0.0007430554,0.074306,303756,55.185219
157,692,eso,409,0.0007430554,0.074306,304165,55.259524
158,693,tus,405,0.0007357884,0.073579,304570,55.333103
159,694,fuera,400,0.0007267046,0.072670,304970,55.405774
160,695,ahora,392,0.0007121705,0.071217,305362,55.476991
161,696,fin,389,0.0007067202,0.070672,305751,55.547663
162,697,uno,389,0.0007067202,0.070672,306140,55.618335
163,698,tierra,385,0.0006994532,0.069945,306525,55.688280
164,699,madre,384,0.0006976364,0.069764,306909,55.758044
165,700,visto,380,0.0006903693,0.069037,307289,55.827081
166,701,puesto,378,0.0006867358,0.068674,307667,55.895754
167,702,tres,378,0.0006867358,0.068674,308045,55.964428
168,703,nunca,373,0.0006776520,0.067765,308418,56.032193
169,704,días,372,0.0006758353,0.067584,308790,56.099777
170,705,ay,368,0.0006685682,0.066857,309158,56.166633
171,706,vn,368,0.0006685682,0.066857,309526,56.233490
172,707,cada,363,0.0006594844,0.065948,309889,56.299439
173,708,algún,362,0.0006576676,0.065767,310251,56.365205
174,709,muchas,360,0.0006540341,0.065403,310611,56.430609
175,710,estas,354,0.0006431336,0.064313,310965,56.494922
176,711,cura,353,0.0006413168,0.064132,311318,56.559054
177,712,mujer,353,0.0006413168,0.064132,311671,56.623186
178,713,después,352,0.0006395000,0.063950,312023,56.687136
179,714,dio,352,0.0006395000,0.063950,312375,56.751086
180,715,panza,352,0.0006395000,0.063950,312727,56.815036
181,716,parece,351,0.0006376833,0.063768,313078,56.878804
182,717,muerte,350,0.0006358665,0.063587,313428,56.942390
183,718,también,348,0.0006322330,0.063223,313776,57.005614
184,719,amigo,347,0.0006304162,0.063042,314123,57.068655
185,720,tener,345,0.0006267827,0.062678,314468,57.131334
186,721,saber,337,0.0006122486,0.061225,314805,57.192559
187,722,aun,334,0.0006067983,0.060680,315139,57.253238
188,723,nuestro,333,0.0006049816,0.060498,315472,57.313737
189,724,camino,332,0.0006031648,0.060316,315804,57.374053
190,725,catalinon,332,0.0006031648,0.060316,316136,57.434369
191,726,desta,332,0.0006031648,0.060316,316468,57.494686
192,727,será,332,0.0006031648,0.060316,316800,57.555002
193,728,assí,330,0.0005995313,0.059953,317130,57.614956
194,729,ti,328,0.0005958978,0.059590,317458,57.674545
195,730,hizo,314,0.0005704631,0.057046,317772,57.731592
196,731,cielo,312,0.0005668296,0.056683,318084,57.788275
197,732,estos,311,0.0005650128,0.056501,318395,57.844776
198,733,razón,304,0.0005522955,0.055230,318699,57.900005
199,734,mío,301,0.0005468452,0.054685,319000,57.954690
200,735,según,301,0.0005468452,0.054685,319301,58.009374
201,736,pena,297,0.0005395781,0.053958,319598,58.063332
202,737,caballeros,295,0.0005359446,0.053594,319893,58.116927
203,738,muchos,295,0.0005359446,0.053594,320188,58.170521
204,739,cuenta,293,0.0005323111,0.053231,320481,58.223752
205,740,hija,293,0.0005323111,0.053231,320774,58.276983
206,741,haber,292,0.0005304943,0.053049,321066,58.330033
207,742,vos,292,0.0005304943,0.053049,321358,58.383082
208,743,grande,289,0.0005250441,0.052504,321647,58.435587
209,744,dulcinea,286,0.0005195938,0.051959,321933,58.487546
210,745,siempre,282,0.0005123267,0.051233,322215,58.538779
211,746,duque,281,0.0005105100,0.051051,322496,58.589830
212,747,veces,281,0.0005105100,0.051051,322777,58.640881
213,748,nombre,275,0.0004996094,0.049961,323052,58.690842
214,749,mucha,274,0.0004977926,0.049779,323326,58.740621
215,750,mía,272,0.0004941591,0.049416,323598,58.790037
216,751,razones,272,0.0004941591,0.049416,323870,58.839453
217,752,va,272,0.0004941591,0.049416,324142,58.888869
218,753,cuanto,270,0.0004905256,0.049053,324412,58.937921
219,754,habían,270,0.0004905256,0.049053,324682,58.986974
220,755,dice,268,0.0004868921,0.048689,324950,59.035663
221,756,mil,268,0.0004868921,0.048689,325218,59.084352
222,757,vna,266,0.0004832585,0.048326,325484,59.132678
223,758,escudero,265,0.0004814418,0.048144,325749,59.180822
224,759,causa,264,0.0004796250,0.047963,326013,59.228785
225,760,puerta,264,0.0004796250,0.047963,326277,59.276747
226,761,jamás,263,0.0004778083,0.047781,326540,59.324528
227,762,cierto,262,0.0004759915,0.047599,326802,59.372127
228,763,historia,262,0.0004759915,0.047599,327064,59.419726
229,764,vino,262,0.0004759915,0.047599,327326,59.467326
230,765,mayor,261,0.0004741747,0.047417,327587,59.514743
231,766,triste,259,0.0004705412,0.047054,327846,59.561797
232,767,vieja,259,0.0004705412,0.047054,328105,59.608851
233,768,cabeza,258,0.0004687245,0.046872,328363,59.655724
234,769,diciendo,256,0.0004650909,0.046509,328619,59.702233
235,770,nada,256,0.0004650909,0.046509,328875,59.748742
236,771,primero,256,0.0004650909,0.046509,329131,59.795251
237,772,voluntad,256,0.0004650909,0.046509,329387,59.841760
238,773,quando,255,0.0004632742,0.046327,329642,59.888087
239,774,punto,254,0.0004614574,0.046146,329896,59.934233
240,775,desde,253,0.0004596406,0.045964,330149,59.980197
241,776,vio,253,0.0004596406,0.045964,330402,60.026161
242,777,eran,252,0.0004578239,0.045782,330654,60.071944
243,778,vez,251,0.0004560071,0.045601,330905,60.117544
244,779,fuese,250,0.0004541904,0.045419,331155,60.162964
245,780,tanta,250,0.0004541904,0.045419,331405,60.208383
246,781,alma,249,0.0004523736,0.045237,331654,60.253620
247,782,decía,246,0.0004469233,0.044692,331900,60.298312
248,783,comer,245,0.0004451066,0.044511,332145,60.342823
249,784,ninguna,245,0.0004451066,0.044511,332390,60.387334
250,785,quiere,244,0.0004432898,0.044329,332634,60.431663
251,786,adelante,242,0.0004396563,0.043966,332876,60.475628
252,787,solo,242,0.0004396563,0.043966,333118,60.519594
253,788,da,240,0.0004360227,0.043602,333358,60.563196
254,789,gente,238,0.0004323892,0.043239,333596,60.606435
255,790,palabra,237,0.0004305725,0.043057,333833,60.649492
256,791,pie,237,0.0004305725,0.043057,334070,60.692549
257,792,cuerpo,236,0.0004287557,0.042876,334306,60.735425
258,793,aquellos,234,0.0004251222,0.042512,334540,60.777937
259,794,algo,233,0.0004233054,0.042331,334773,60.820268
260,795,mesmo,231,0.0004196719,0.041967,335004,60.862235
261,796,dado,230,0.0004178551,0.041786,335234,60.904020
262,797,elicia,230,0.0004178551,0.041786,335464,60.945806
263,798,menester,230,0.0004178551,0.041786,335694,60.987592
264,799,hombres,229,0.0004160384,0.041604,335923,61.029195
265,800,estoy,227,0.0004124048,0.041240,336150,61.070436
266,801,palabras,227,0.0004124048,0.041240,336377,61.111676
267,802,podía,227,0.0004124048,0.041240,336604,61.152917
268,803,gusto,226,0.0004105881,0.041059,336830,61.193976
269,804,estar,224,0.0004069546,0.040695,337054,61.234671
270,805,muerto,224,0.0004069546,0.040695,337278,61.275367
271,806,mala,223,0.0004051378,0.040514,337501,61.315880
272,807,presto,223,0.0004051378,0.040514,337724,61.356394
273,808,viene,223,0.0004051378,0.040514,337947,61.396908
274,809,boca,222,0.0004033210,0.040332,338169,61.437240
275,810,mismo,222,0.0004033210,0.040332,338391,61.477572
276,811,sido,222,0.0004033210,0.040332,338613,61.517904
277,812,nuestra,221,0.0004015043,0.040150,338834,61.558055
278,813,duda,220,0.0003996875,0.039969,339054,61.598023
279,814,oh,219,0.0003978708,0.039787,339273,61.637810
280,815,tales,219,0.0003978708,0.039787,339492,61.677598
281,816,debe,218,0.0003960540,0.039605,339710,61.717203
282,817,hijo,218,0.0003960540,0.039605,339928,61.756808
283,818,areusa,216,0.0003924205,0.039242,340144,61.796050
284,819,parecer,216,0.0003924205,0.039242,340360,61.835292
285,820,sólo,216,0.0003924205,0.039242,340576,61.874534
286,821,pies,215,0.0003906037,0.039060,340791,61.913595
287,822,deste,213,0.0003869702,0.038697,341004,61.952292
288,823,mira,213,0.0003869702,0.038697,341217,61.990989
289,824,dolor,212,0.0003851534,0.038515,341429,62.029504
290,825,venir,212,0.0003851534,0.038515,341641,62.068020
291,826,hace,211,0.0003833367,0.038334,341852,62.106353
292,827,sabe,211,0.0003833367,0.038334,342063,62.144687
293,828,avnque,210,0.0003815199,0.038152,342273,62.182839
294,829,duquesa,210,0.0003815199,0.038152,342483,62.220991
295,830,persona,210,0.0003815199,0.038152,342693,62.259143
296,831,voz,209,0.0003797031,0.037970,342902,62.297113
297,832,lucrecia,208,0.0003778864,0.037789,343110,62.334902
298,833,replicó,208,0.0003778864,0.037789,343318,62.372690
299,834,ellas,207,0.0003760696,0.037607,343525,62.410297
300,835,rocinante,207,0.0003760696,0.037607,343732,62.447904
301,836,llegó,206,0.0003742529,0.037425,343938,62.485330
302,837,años,205,0.0003724361,0.037244,344143,62.522573
303,838,vuesa,203,0.0003688026,0.036880,344346,62.559454
304,839,creo,202,0.0003669858,0.036699,344548,62.596152
305,840,estaban,202,0.0003669858,0.036699,344750,62.632851
306,841,allá,200,0.0003633523,0.036335,344950,62.669186
307,842,caballo,200,0.0003633523,0.036335,345150,62.705521
308,843,lengua,200,0.0003633523,0.036335,345350,62.741856
309,844,están,199,0.0003615355,0.036154,345549,62.778010
310,845,poder,199,0.0003615355,0.036154,345748,62.814163
311,846,ventura,199,0.0003615355,0.036154,345947,62.850317
312,847,andante,197,0.0003579020,0.035790,346144,62.886107
313,848,loco,197,0.0003579020,0.035790,346341,62.921897
314,849,viendo,197,0.0003579020,0.035790,346538,62.957688
315,850,hora,196,0.0003560852,0.035609,346734,62.993296
316,851,vuestro,196,0.0003560852,0.035609,346930,63.028905
317,852,armas,195,0.0003542685,0.035427,347125,63.064332
318,853,iba,195,0.0003542685,0.035427,347320,63.099758
319,854,memoria,194,0.0003524517,0.035245,347514,63.135004
320,855,eres,193,0.0003506350,0.035063,347707,63.170067
321,856,agua,192,0.0003488182,0.034882,347899,63.204949
322,857,quiso,192,0.0003488182,0.034882,348091,63.239831
323,858,tienen,192,0.0003488182,0.034882,348283,63.274712
324,859,mancha,190,0.0003451847,0.034518,348473,63.309231
325,860,qual,190,0.0003451847,0.034518,348663,63.343749
326,861,cuatro,188,0.0003415512,0.034155,348851,63.377905
327,862,pedro,188,0.0003415512,0.034155,349039,63.412060
328,863,deseo,187,0.0003397344,0.033973,349226,63.446033
329,864,caso,186,0.0003379176,0.033792,349412,63.479825
330,865,salir,186,0.0003379176,0.033792,349598,63.513617
331,866,modo,184,0.0003342841,0.033428,349782,63.547045
332,867,ir,183,0.0003324673,0.033247,349965,63.580292
333,868,señores,183,0.0003324673,0.033247,350148,63.613539
334,869,suerte,183,0.0003324673,0.033247,350331,63.646785
335,870,alguno,181,0.0003288338,0.032883,350512,63.679669
336,871,grandes,181,0.0003288338,0.032883,350693,63.712552
337,872,medio,178,0.0003233835,0.032338,350871,63.744890
338,873,nadie,178,0.0003233835,0.032338,351049,63.777229
339,874,poner,178,0.0003233835,0.032338,351227,63.809567
340,875,contra,177,0.0003215668,0.032157,351404,63.841724
341,876,delante,177,0.0003215668,0.032157,351581,63.873880
342,877,hermosa,177,0.0003215668,0.032157,351758,63.906037
343,878,pan,175,0.0003179333,0.031793,351933,63.937830
344,879,puso,175,0.0003179333,0.031793,352108,63.969624
345,880,dél,174,0.0003161165,0.031612,352282,64.001235
346,881,espada,174,0.0003161165,0.031612,352456,64.032847
347,882,fueron,174,0.0003161165,0.031612,352630,64.064459
348,883,gobernador,174,0.0003161165,0.031612,352804,64.096070
349,884,temor,174,0.0003161165,0.031612,352978,64.127682
350,885,voces,174,0.0003161165,0.031612,353152,64.159294
351,886,bueno,173,0.0003142997,0.031430,353325,64.190724
352,887,cuales,173,0.0003142997,0.031430,353498,64.222154
353,888,dicen,172,0.0003124830,0.031248,353670,64.253402
354,889,tomar,172,0.0003124830,0.031248,353842,64.284650
355,890,barbero,171,0.0003106662,0.031067,354013,64.315717
356,891,diablo,171,0.0003106662,0.031067,354184,64.346783
357,892,entonces,171,0.0003106662,0.031067,354355,64.377850
358,893,rostro,171,0.0003106662,0.031067,354526,64.408917
359,894,venía,171,0.0003106662,0.031067,354697,64.439983
360,895,ciudad,170,0.0003088494,0.030885,354867,64.470868
361,896,fuego,169,0.0003070327,0.030703,355036,64.501571
362,897,hablar,169,0.0003070327,0.030703,355205,64.532275
363,898,entender,167,0.0003033992,0.030340,355372,64.562615
364,899,pobre,167,0.0003033992,0.030340,355539,64.592955
365,900,cabo,166,0.0003015824,0.030158,355705,64.623113
366,901,trabajo,166,0.0003015824,0.030158,355871,64.653271
367,902,toboso,165,0.0002997656,0.029977,356036,64.683248
368,903,fama,164,0.0002979489,0.029795,356200,64.713043
369,904,mañana,164,0.0002979489,0.029795,356364,64.742837
370,905,sería,164,0.0002979489,0.029795,356528,64.772632
371,906,siendo,164,0.0002979489,0.029795,356692,64.802427
372,907,unos,164,0.0002979489,0.029795,356856,64.832222
373,908,éste,164,0.0002979489,0.029795,357020,64.862017
374,909,finalmente,163,0.0002961321,0.029613,357183,64.891630
375,910,suelo,163,0.0002961321,0.029613,357346,64.921243
376,911,algunos,162,0.0002943154,0.029432,357508,64.950675
377,912,andantes,162,0.0002943154,0.029432,357670,64.980106
378,913,ello,162,0.0002943154,0.029432,357832,65.009538
379,914,fe,162,0.0002943154,0.029432,357994,65.038970
380,915,dije,161,0.0002924986,0.029250,358155,65.068219
381,916,fortuna,161,0.0002924986,0.029250,358316,65.097469
382,917,mota,161,0.0002924986,0.029250,358477,65.126719
383,918,remedio,161,0.0002924986,0.029250,358638,65.155969
384,919,aventura,160,0.0002906818,0.029068,358798,65.185037
385,920,criado,160,0.0002906818,0.029068,358958,65.214105
386,921,hacía,160,0.0002906818,0.029068,359118,65.243174
387,922,nosotros,160,0.0002906818,0.029068,359278,65.272242
388,923,quanto,160,0.0002906818,0.029068,359438,65.301310
389,924,tienes,160,0.0002906818,0.029068,359598,65.330378
390,925,aquello,159,0.0002888651,0.028887,359757,65.359265
391,926,corazón,159,0.0002888651,0.028887,359916,65.388151
392,927,demás,159,0.0002888651,0.028887,360075,65.417038
393,928,ninguno,158,0.0002870483,0.028705,360233,65.445742
394,929,libros,157,0.0002852315,0.028523,360390,65.474266
395,930,tantas,157,0.0002852315,0.028523,360547,65.502789
396,931,estado,156,0.0002834148,0.028341,360703,65.531130
397,932,comenzó,155,0.0002815980,0.028160,360858,65.559290
398,933,esa,155,0.0002815980,0.028160,361013,65.587450
399,934,quería,155,0.0002815980,0.028160,361168,65.615610
400,935,quieres,155,0.0002815980,0.028160,361323,65.643769
401,936,primera,154,0.0002797813,0.027978,361477,65.671748
402,937,capítulo,153,0.0002779645,0.027796,361630,65.699544
403,938,di,153,0.0002779645,0.027796,361783,65.727340
404,939,fuerza,153,0.0002779645,0.027796,361936,65.755137
405,940,mar,153,0.0002779645,0.027796,362089,65.782933
406,941,doncella,152,0.0002761477,0.027615,362241,65.810548
407,942,vi,152,0.0002761477,0.027615,362393,65.838163
408,943,vista,152,0.0002761477,0.027615,362545,65.865778
409,944,puedo,151,0.0002743310,0.027433,362696,65.893211
410,945,contento,150,0.0002725142,0.027251,362846,65.920462
411,946,della,150,0.0002725142,0.027251,362996,65.947714
412,947,octavio,150,0.0002725142,0.027251,363146,65.974965
413,948,consejo,149,0.0002706975,0.027070,363295,66.002035
414,949,tras,149,0.0002706975,0.027070,363444,66.029105
415,950,camila,148,0.0002688807,0.026888,363592,66.055993
416,951,castillo,148,0.0002688807,0.026888,363740,66.082881
417,952,quedó,148,0.0002688807,0.026888,363888,66.109769
418,953,sabes,148,0.0002688807,0.026888,364036,66.136657
419,954,tuvo,148,0.0002688807,0.026888,364184,66.163545
420,955,venta,148,0.0002688807,0.026888,364332,66.190433
421,956,pienso,147,0.0002670639,0.026706,364479,66.217139
422,957,suyo,147,0.0002670639,0.026706,364626,66.243846
423,958,dizes,146,0.0002652472,0.026525,364772,66.270370
424,959,hermano,146,0.0002652472,0.026525,364918,66.296895
425,960,oro,146,0.0002652472,0.026525,365064,66.323420
426,961,acá,145,0.0002634304,0.026343,365209,66.349763
427,962,buenos,145,0.0002634304,0.026343,365354,66.376106
428,963,caballería,145,0.0002634304,0.026343,365499,66.402449
429,964,hermosura,145,0.0002634304,0.026343,365644,66.428792
430,965,posible,144,0.0002616136,0.026161,365788,66.454953
431,966,sol,144,0.0002616136,0.026161,365932,66.481115
432,967,casi,143,0.0002597969,0.025980,366075,66.507094
433,968,hoy,143,0.0002597969,0.025980,366218,66.533074
434,969,preguntó,143,0.0002597969,0.025980,366361,66.559054
435,970,dé,142,0.0002579801,0.025798,366503,66.584852
436,971,ese,142,0.0002579801,0.025798,366645,66.610650
437,972,lotario,142,0.0002579801,0.025798,366787,66.636448
438,973,sale,142,0.0002579801,0.025798,366929,66.662246
439,974,sosia,142,0.0002579801,0.025798,367071,66.688044
440,975,buscar,141,0.0002561634,0.025616,367212,66.713660
441,976,daba,140,0.0002543466,0.025435,367352,66.739095
442,977,estando,140,0.0002543466,0.025435,367492,66.764530
443,978,ésta,140,0.0002543466,0.025435,367632,66.789964
444,979,calle,139,0.0002525298,0.025253,367771,66.815217
445,980,fernando,139,0.0002525298,0.025253,367910,66.840470
446,981,mitad,139,0.0002525298,0.025253,368049,66.865723
447,982,paso,139,0.0002525298,0.025253,368188,66.890976
448,983,veo,139,0.0002525298,0.025253,368327,66.916229
449,984,anselmo,138,0.0002507131,0.025071,368465,66.941300
450,985,aquellas,138,0.0002507131,0.025071,368603,66.966372
451,986,avn,138,0.0002507131,0.025071,368741,66.991443
452,987,partes,138,0.0002507131,0.025071,368879,67.016514
453,988,vamos,138,0.0002507131,0.025071,369017,67.041586
454,989,gracias,137,0.0002488963,0.024890,369154,67.066475
455,990,nuevo,137,0.0002488963,0.024890,369291,67.091365
456,991,adonde,136,0.0002470796,0.024708,369427,67.116073
457,992,dando,136,0.0002470796,0.024708,369563,67.140781
458,993,pasar,136,0.0002470796,0.024708,369699,67.165489
459,994,negocio,135,0.0002452628,0.024526,369834,67.190015
460,995,alegre,134,0.0002434460,0.024345,369968,67.214360
461,996,entrar,134,0.0002434460,0.024345,370102,67.238704
462,997,libro,134,0.0002434460,0.024345,370236,67.263049
463,998,diego,133,0.0002416293,0.024163,370369,67.287212
464,999,falta,133,0.0002416293,0.024163,370502,67.311375
465,1000,lágrimas,133,0.0002416293,0.024163,370635,67.335538
466,1001,ocasión,133,0.0002416293,0.024163,370768,67.359701
467,1002,debía,132,0.0002398125,0.023981,370900,67.383682
468,1003,junto,132,0.0002398125,0.023981,371032,67.407663
469,1004,buenas,131,0.0002379957,0.023800,371163,67.431463
